"waveid","personid","su_id","birth_year","age","gender","status","group_id","external_wealth","relationshiptohh","head","marital_status","years_education","other_noetic","occupation","work_ability","location","is_resident","is_alive"
1,"eg0017","egsu003",2010,13,"male",0,"groupB",NA,"daughter",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0018","egsu004",1972,51,"male",0,"groupA",NA,"focal",1,"married",0,NA,"teacher","full","community",1,1
1,"eg0019","egsu004",1974,49,"female",0,"groupC",NA,"wife",1,"widowed",11,NA,"homemaker","full","community",1,1
1,"eg0020","egsu004",2020,3,"male",0,"groupC",NA,"grandchild",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0021","egsu004",2003,20,"female",0,"groupC",NA,"son",0,"widowed",7,NA,"farmer","full","community",1,1
1,"eg0022","egsu004",2008,15,"female",0,"groupC",NA,"grandchild",0,"unmarried",3,NA,"homemaker","moderate","community",1,1
1,"eg0023","egsu004",2020,3,"female",0,"groupC",NA,"father",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0024","egsu004",1999,24,"male",1,"groupB",NA,"grandchild",0,"married",10,NA,"student","moderate","community",1,1
1,"eg0025","egsu005",1980,43,"male",0,"groupB",NA,"focal",1,"unmarried",0,NA,"herder","full","community",1,1
1,"eg0026","egsu005",1970,53,"female",0,"groupC",NA,"wife",1,"married",4,NA,"farmer","full","community",1,1
1,"eg0027","egsu005",2009,14,"female",0,"groupB",NA,"father",0,"unmarried",11,NA,NA,"none","community",1,1
1,"eg0028","egsu005",1998,25,"male",0,"groupA",NA,"mother",0,"widowed",10,NA,"student","full","community",1,1
1,"eg0029","egsu005",2014,9,"female",0,"groupA",NA,"son",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0030","egsu006",1976,47,"male",0,"groupB",NA,"focal",1,"widowed",7,NA,"farmer","full","community",1,1
1,"eg0031","egsu006",1968,55,"female",0,"groupA",NA,"wife",1,"married",4,NA,NA,"full","community",1,1
1,"eg0032","egsu006",2006,17,"female",0,"groupA",NA,"grandchild",0,"unmarried",1,NA,"herder","full","community",1,1
1,"eg0033","egsu006",2014,9,"male",0,"groupA",NA,"daughter",0,"unmarried",11,NA,NA,"moderate","community",1,1
1,"eg0034","egsu006",2008,15,"male",0,"groupB",NA,"father",0,"unmarried",8,NA,"teacher","full","community",1,1
1,"eg0035","egsu007",1964,59,"male",0,"groupA",NA,"focal",1,"unmarried",1,NA,"farmer","full","community",1,1
1,"eg0036","egsu007",1971,52,"female",1,"groupB",NA,"wife",1,"widowed",3,NA,"homemaker","none","community",1,1
1,"eg0037","egsu007",2015,8,"female",0,"groupA",NA,"son",0,"unmarried",1,NA,NA,"full","community",1,1
1,"eg0038","egsu007",2012,11,"female",0,"groupC",NA,"mother",0,"unmarried",5,NA,NA,"moderate","community",1,1
1,"eg0039","egsu007",2001,22,"female",0,"groupA",NA,"father",0,"unmarried",1,NA,"teacher","full","community",1,1
1,"eg0040","egsu007",2016,7,"male",0,"groupA",NA,"mother",0,"unmarried",5,NA,NA,"full","community",1,1
1,"eg0041","egsu007",2022,1,"male",0,"groupA",NA,"father",0,"unmarried",0,NA,NA,"none","community",1,1
1,"eg0042","egsu008",1966,57,"male",0,"groupB",NA,"focal",1,"widowed",2,NA,"herder","full","community",1,1
1,"eg0043","egsu008",1993,30,"female",0,"groupA",NA,"wife",1,"widowed",6,NA,"herder","full","community",1,1
1,"eg0044","egsu008",2022,1,"male",0,"groupA",NA,"son",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0045","egsu008",2006,17,"female",0,"groupC",NA,"daughter",0,"unmarried",5,NA,NA,"moderate","community",1,1
1,"eg0046","egsu008",1999,24,"male",0,"groupB",NA,"daughter",0,"married",10,NA,"trader","full","community",1,1
1,"eg0047","egsu009",1969,54,"male",0,"groupC",NA,"focal",1,"married",3,NA,"student","moderate","community",1,1
1,"eg0048","egsu009",1973,50,"female",0,"groupA",NA,"wife",1,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0049","egsu009",2020,3,"male",0,"groupC",NA,"son",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0050","egsu009",2008,15,"female",0,"groupA",NA,"father",0,"unmarried",4,NA,"student","full","community",1,1
1,"eg0051","egsu010",1981,42,"male",0,"groupB",NA,"focal",1,"married",10,NA,"teacher","full","community",1,1
1,"eg0052","egsu010",1991,32,"female",1,"groupC",NA,"wife",1,"married",11,NA,"teacher","full","community",1,1
1,"eg0053","egsu010",2003,20,"male",0,"groupC",NA,"mother",0,"widowed",12,NA,"farmer","full","community",1,1
1,"eg0054","egsu010",2015,8,"male",0,"groupC",NA,"father",0,"unmarried",1,NA,NA,"full","community",1,1
1,"eg0055","egsu010",2012,11,"male",0,"groupB",NA,"father",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0056","egsu011",1978,45,"male",0,"groupB",NA,"focal",1,"widowed",0,NA,"trader","none","community",1,1
1,"eg0057","egsu011",1991,32,"female",0,"groupC",NA,"wife",1,"widowed",2,NA,"farmer","full","community",1,1
1,"eg0058","egsu011",2001,22,"female",1,"groupB",NA,"daughter",0,"married",2,NA,"labourer","moderate","community",1,1
1,"eg0059","egsu012",1978,45,"male",1,"groupC",NA,"focal",1,"unmarried",2,NA,"student","full","community",1,1
1,"eg0060","egsu012",1979,44,"female",0,"groupC",NA,"wife",1,"unmarried",7,NA,"student","moderate","community",1,1
1,"eg0061","egsu012",2006,17,"male",0,"groupB",NA,"grandchild",0,"unmarried",9,NA,"homemaker","full","community",1,1
1,"eg0062","egsu013",1970,53,"male",0,"groupC",NA,"focal",1,"widowed",0,NA,"herder","full","community",1,1
1,"eg0063","egsu013",1979,44,"female",0,"groupC",NA,"wife",1,"unmarried",10,NA,"student","none","community",1,1
1,"eg0064","egsu013",2002,21,"female",0,"groupB",NA,"mother",0,"married",5,NA,"farmer","moderate","community",1,1
1,"eg0065","egsu013",2005,18,"female",0,"groupA",NA,"mother",0,"widowed",3,NA,"herder","full","community",1,1
1,"eg0066","egsu013",2018,5,"male",0,"groupC",NA,"daughter",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0067","egsu014",1974,49,"male",0,"groupC",NA,"focal",1,"widowed",1,NA,"labourer","full","community",1,1
1,"eg0068","egsu014",1976,47,"female",0,"groupA",NA,"wife",1,"widowed",1,NA,"trader","full","community",1,1
1,"eg0069","egsu014",2010,13,"male",0,"groupA",NA,"daughter",0,"unmarried",1,NA,NA,"full","community",1,1
1,"eg0070","egsu014",2022,1,"female",0,"groupB",NA,"daughter",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0071","egsu014",2019,4,"male",0,"groupA",NA,"son",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0072","egsu015",1975,48,"male",0,"groupC",NA,"focal",1,"married",10,NA,"homemaker","full","community",1,1
1,"eg0073","egsu015",1978,45,"female",0,"groupB",NA,"wife",1,"widowed",8,NA,"teacher","full","community",1,1
1,"eg0074","egsu015",2008,15,"male",0,"groupC",NA,"mother",0,"unmarried",6,NA,"homemaker","moderate","community",1,1
1,"eg0075","egsu015",2012,11,"female",0,"groupB",NA,"son",0,"unmarried",2,NA,NA,"full","community",1,1
1,"eg0076","egsu015",2014,9,"female",0,"groupA",NA,"daughter",0,"unmarried",4,NA,NA,"moderate","community",1,1
1,"eg0077","egsu016",1963,60,"male",1,"groupB",NA,"focal",1,"unmarried",9,NA,"trader","moderate","community",1,1
1,"eg0078","egsu016",1987,36,"female",1,"groupC",NA,"wife",1,"unmarried",1,NA,NA,"full","community",1,1
1,"eg0079","egsu016",2010,13,"female",0,"groupC",NA,"father",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0080","egsu016",2003,20,"female",0,"groupC",NA,"daughter",0,"widowed",9,NA,"farmer","full","community",1,1
1,"eg0081","egsu016",2014,9,"female",1,"groupB",NA,"grandchild",0,"unmarried",9,NA,NA,"moderate","community",1,1
1,"eg0082","egsu016",2009,14,"male",0,"groupA",NA,"grandchild",0,"unmarried",11,NA,NA,"full","community",1,1
1,"eg0083","egsu016",2014,9,"female",0,"groupB",NA,"mother",0,"unmarried",12,NA,NA,"full","community",1,1
1,"eg0084","egsu017",1975,48,"male",0,"groupC",NA,"focal",1,"widowed",10,NA,"teacher","full","community",1,1
1,"eg0085","egsu017",1986,37,"female",0,"groupA",NA,"wife",1,"widowed",6,NA,"labourer","full","community",1,1
1,"eg0086","egsu017",2015,8,"male",0,"groupA",NA,"father",0,"unmarried",4,NA,NA,"full","community",1,1
1,"eg0087","egsu017",2003,20,"female",0,"groupC",NA,"grandchild",0,"unmarried",1,NA,"homemaker","none","community",1,1
1,"eg0088","egsu017",2001,22,"male",0,"groupC",NA,"son",0,"widowed",0,NA,NA,"none","community",1,1
1,"eg0089","egsu018",1978,45,"male",0,"groupB",NA,"focal",1,"widowed",5,NA,"labourer","full","community",1,1
1,"eg0090","egsu018",1993,30,"female",0,"groupB",NA,"wife",1,"unmarried",5,NA,"herder","full","community",1,1
1,"eg0091","egsu018",2020,3,"male",0,"groupC",NA,"son",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0092","egsu018",2014,9,"female",0,"groupA",NA,"mother",0,"unmarried",4,NA,NA,"full","community",1,1
1,"eg0093","egsu018",2020,3,"male",0,"groupB",NA,"father",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0094","egsu018",2004,19,"male",0,"groupB",NA,"mother",0,"married",7,NA,"trader","full","community",1,1
1,"eg0095","egsu018",2012,11,"female",1,"groupB",NA,"father",0,"unmarried",5,NA,NA,"none","community",1,1
1,"eg0096","egsu019",1985,38,"male",0,"groupC",NA,"focal",1,"married",9,NA,"teacher","full","community",1,1
1,"eg0097","egsu019",1990,33,"female",0,"groupB",NA,"wife",1,"widowed",0,NA,NA,"full","community",1,1
1,"eg0098","egsu019",2022,1,"male",0,"groupB",NA,"father",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0099","egsu020",1965,58,"male",0,"groupC",NA,"focal",1,"unmarried",1,NA,"trader","full","community",1,1
1,"eg0100","egsu020",1975,48,"female",0,"groupA",NA,"wife",1,"widowed",4,NA,"labourer","full","community",1,1
1,"eg0101","egsu020",2007,16,"male",0,"groupA",NA,"son",0,"unmarried",11,NA,"herder","none","community",1,1
1,"eg0102","egsu020",2020,3,"male",0,"groupA",NA,"son",0,"unmarried",0,NA,NA,"none","community",1,1
1,"eg0103","egsu020",2018,5,"male",0,"groupB",NA,"father",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0104","egsu021",1966,57,"male",0,"groupB",NA,"focal",1,"widowed",11,NA,"student","full","community",1,1
1,"eg0105","egsu021",1968,55,"female",0,"groupB",NA,"wife",1,"widowed",8,NA,"student","full","community",1,1
1,"eg0106","egsu021",2005,18,"female",0,"groupB",NA,"grandchild",0,"married",1,NA,"student","none","community",1,1
1,"eg0107","egsu021",2000,23,"male",0,"groupB",NA,"mother",0,"unmarried",6,NA,"herder","none","community",1,1
1,"eg0108","egsu021",2010,13,"male",0,"groupA",NA,"grandchild",0,"unmarried",9,NA,NA,"full","community",1,1
1,"eg0109","egsu021",2020,3,"female",0,"groupC",NA,"father",0,"unmarried",0,NA,NA,"none","community",1,1
1,"eg0110","egsu022",1971,52,"male",0,"groupA",NA,"focal",1,"unmarried",1,NA,"farmer","none","community",1,1
1,"eg0111","egsu022",1992,31,"female",0,"groupC",NA,"wife",1,"widowed",11,NA,NA,"full","community",1,1
1,"eg0112","egsu022",2002,21,"male",0,"groupA",NA,"daughter",0,"married",6,NA,"herder","full","community",1,1
1,"eg0113","egsu022",1998,25,"male",1,"groupB",NA,"grandchild",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0114","egsu023",1968,55,"male",0,"groupA",NA,"focal",1,"widowed",3,NA,"homemaker","moderate","community",1,1
1,"eg0115","egsu023",1985,38,"female",0,"groupC",NA,"wife",1,"married",12,NA,"farmer","none","community",1,1
1,"eg0116","egsu023",2018,5,"female",0,"groupB",NA,"daughter",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0117","egsu024",1986,37,"male",0,"groupC",NA,"focal",1,"widowed",0,NA,"homemaker","moderate","community",1,1
1,"eg0118","egsu024",1985,38,"female",0,"groupB",NA,"wife",1,"unmarried",10,NA,"labourer","moderate","community",1,1
1,"eg0119","egsu024",2011,12,"male",0,"groupC",NA,"daughter",0,"unmarried",12,NA,NA,"moderate","community",1,1
1,"eg0120","egsu025",1984,39,"male",0,"groupA",NA,"focal",1,"married",2,NA,"labourer","full","community",1,1
1,"eg0121","egsu025",1973,50,"female",1,"groupA",NA,"wife",1,"married",2,NA,"farmer","full","community",1,1
1,"eg0122","egsu025",1998,25,"male",0,"groupC",NA,"mother",0,"married",8,NA,"homemaker","full","community",1,1
1,"eg0123","egsu026",1963,60,"male",1,"groupC",NA,"focal",1,"married",6,NA,"herder","full","community",1,1
1,"eg0124","egsu026",1981,42,"female",0,"groupA",NA,"wife",1,"widowed",6,NA,NA,"full","community",1,1
1,"eg0125","egsu026",2018,5,"male",0,"groupB",NA,"father",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0126","egsu026",2015,8,"male",0,"groupB",NA,"father",0,"unmarried",6,NA,NA,"full","community",1,1
1,"eg0127","egsu026",2004,19,"female",0,"groupC",NA,"son",0,"widowed",7,NA,"farmer","none","community",1,1
1,"eg0128","egsu027",1985,38,"male",0,"groupA",NA,"focal",1,"widowed",7,NA,NA,"full","community",1,1
1,"eg0129","egsu027",1984,39,"female",1,"groupA",NA,"wife",1,"unmarried",8,NA,"homemaker","full","community",1,1
1,"eg0130","egsu027",2017,6,"male",0,"groupC",NA,"grandchild",0,"unmarried",9,NA,NA,"full","community",1,1
1,"eg0131","egsu027",1999,24,"female",0,"groupB",NA,"father",0,"married",5,NA,"homemaker","full","community",1,1
1,"eg0132","egsu028",1974,49,"male",0,"groupA",NA,"focal",1,"unmarried",2,NA,"herder","moderate","community",1,1
1,"eg0133","egsu028",1987,36,"female",0,"groupC",NA,"wife",1,"unmarried",8,NA,"herder","full","community",1,1
1,"eg0134","egsu028",2006,17,"female",0,"groupB",NA,"father",0,"unmarried",12,NA,"student","moderate","community",1,1
1,"eg0135","egsu028",2007,16,"female",0,"groupC",NA,"mother",0,"unmarried",9,NA,"labourer","full","community",1,1
1,"eg0136","egsu028",2010,13,"female",0,"groupB",NA,"son",0,"unmarried",0,NA,NA,"none","community",1,1
1,"eg0137","egsu028",2013,10,"female",0,"groupC",NA,"grandchild",0,"unmarried",2,NA,NA,"none","community",1,1
1,"eg0138","egsu029",1977,46,"male",0,"groupB",NA,"focal",1,"married",0,NA,"trader","none","community",1,1
1,"eg0139","egsu029",1983,40,"female",0,"groupC",NA,"wife",1,"unmarried",6,NA,"labourer","full","community",1,1
1,"eg0140","egsu029",2007,16,"female",0,"groupB",NA,"daughter",0,"unmarried",2,NA,"trader","full","community",1,1
1,"eg0141","egsu029",2001,22,"female",0,"groupB",NA,"grandchild",0,"widowed",6,NA,NA,"full","community",1,1
1,"eg0142","egsu029",2016,7,"female",0,"groupB",NA,"mother",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0143","egsu029",2013,10,"female",1,"groupC",NA,"grandchild",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0144","egsu029",2017,6,"female",0,"groupC",NA,"mother",0,"unmarried",7,NA,NA,"full","community",1,1
1,"eg0145","egsu030",1969,54,"male",0,"groupA",NA,"focal",1,"unmarried",11,NA,"herder","moderate","community",1,1
1,"eg0146","egsu030",1990,33,"female",0,"groupB",NA,"wife",1,"widowed",8,NA,"student","none","community",1,1
1,"eg0147","egsu030",2009,14,"male",0,"groupB",NA,"grandchild",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0148","egsu031",1975,48,"male",0,"groupC",NA,"focal",1,"married",4,NA,NA,"full","community",1,1
1,"eg0149","egsu031",1983,40,"female",0,"groupC",NA,"wife",1,"unmarried",4,NA,NA,"moderate","community",1,1
1,"eg0150","egsu031",2002,21,"male",0,"groupB",NA,"grandchild",0,"unmarried",7,NA,"trader","full","community",1,1
1,"eg0151","egsu031",2017,6,"female",0,"groupB",NA,"daughter",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0152","egsu031",2007,16,"male",0,"groupC",NA,"father",0,"unmarried",7,NA,"homemaker","moderate","community",1,1
1,"eg0153","egsu032",1975,48,"male",0,"groupC",NA,"focal",1,"unmarried",6,NA,"trader","full","community",1,1
1,"eg0154","egsu032",1980,43,"female",0,"groupB",NA,"wife",1,"married",3,NA,"teacher","full","community",1,1
1,"eg0155","egsu032",2007,16,"male",0,"groupB",NA,"mother",0,"unmarried",9,NA,"herder","full","community",1,1
1,"eg0156","egsu032",2003,20,"male",1,"groupA",NA,"mother",0,"married",7,NA,NA,"full","community",1,1
1,"eg0157","egsu032",2002,21,"female",0,"groupC",NA,"mother",0,"unmarried",6,NA,"trader","full","community",1,1
1,"eg0158","egsu032",2022,1,"male",0,"groupB",NA,"father",0,"unmarried",0,NA,NA,"none","community",1,1
1,"eg0159","egsu033",1979,44,"male",0,"groupB",NA,"focal",1,"married",5,NA,"farmer","full","community",1,1
1,"eg0160","egsu033",1985,38,"female",1,"groupB",NA,"wife",1,"married",11,NA,"homemaker","full","community",1,1
1,"eg0161","egsu033",2008,15,"female",0,"groupC",NA,"son",0,"unmarried",0,NA,"homemaker","full","community",1,1
1,"eg0162","egsu033",1998,25,"male",0,"groupA",NA,"son",0,"married",2,NA,"homemaker","none","community",1,1
1,"eg0163","egsu033",2002,21,"male",0,"groupB",NA,"son",0,"married",6,NA,NA,"moderate","community",1,1
1,"eg0164","egsu034",1976,47,"male",1,"groupC",NA,"focal",1,"widowed",7,NA,"student","full","community",1,1
1,"eg0165","egsu034",1972,51,"female",0,"groupB",NA,"wife",1,"widowed",12,NA,"trader","full","community",1,1
1,"eg0166","egsu034",2002,21,"male",0,"groupB",NA,"grandchild",0,"married",12,NA,NA,"full","community",1,1
1,"eg0167","egsu035",1982,41,"male",0,"groupB",NA,"focal",1,"unmarried",10,NA,"teacher","moderate","community",1,1
1,"eg0168","egsu035",1970,53,"female",0,"groupC",NA,"wife",1,"widowed",1,NA,"student","moderate","community",1,1
1,"eg0169","egsu035",2002,21,"female",0,"groupA",NA,"father",0,"married",6,NA,"farmer","full","community",1,1
1,"eg0170","egsu035",2003,20,"male",0,"groupC",NA,"mother",0,"widowed",4,NA,"herder","full","community",1,1
1,"eg0171","egsu035",2002,21,"male",0,"groupC",NA,"mother",0,"widowed",12,NA,"farmer","moderate","community",1,1
1,"eg0172","egsu036",1966,57,"male",1,"groupC",NA,"focal",1,"married",4,NA,"teacher","full","community",1,1
1,"eg0173","egsu036",1990,33,"female",0,"groupA",NA,"wife",1,"married",0,NA,NA,"none","community",1,1
1,"eg0174","egsu036",2000,23,"male",0,"groupC",NA,"grandchild",0,"unmarried",11,NA,"student","moderate","community",1,1
1,"eg0175","egsu037",1986,37,"male",0,"groupA",NA,"focal",1,"unmarried",3,NA,"trader","full","community",1,1
1,"eg0176","egsu037",1972,51,"female",0,"groupA",NA,"wife",1,"unmarried",8,NA,"labourer","full","community",1,1
1,"eg0177","egsu037",2017,6,"female",1,"groupB",NA,"daughter",0,"unmarried",10,NA,NA,"full","community",1,1
1,"eg0178","egsu038",1980,43,"male",0,"groupC",NA,"focal",1,"married",3,NA,"homemaker","full","community",1,1
1,"eg0179","egsu038",1990,33,"female",0,"groupC",NA,"wife",1,"widowed",11,NA,NA,"moderate","community",1,1
1,"eg0180","egsu038",1999,24,"female",0,"groupC",NA,"grandchild",0,"unmarried",11,NA,"farmer","full","community",1,1
1,"eg0181","egsu038",2010,13,"female",0,"groupC",NA,"mother",0,"unmarried",8,NA,NA,"moderate","community",1,1
1,"eg0182","egsu038",2008,15,"male",0,"groupC",NA,"daughter",0,"unmarried",12,NA,"trader","full","community",1,1
1,"eg0183","egsu038",2012,11,"male",0,"groupB",NA,"son",0,"unmarried",11,NA,NA,"moderate","community",1,1
1,"eg0184","egsu038",2008,15,"female",0,"groupA",NA,"mother",0,"unmarried",5,NA,"farmer","none","community",1,1
1,"eg0185","egsu039",1968,55,"male",0,"groupC",NA,"focal",1,"married",6,NA,"student","full","community",1,1
1,"eg0186","egsu039",1974,49,"female",0,"groupC",NA,"wife",1,"unmarried",4,NA,"farmer","full","community",1,1
1,"eg0187","egsu039",1998,25,"male",1,"groupC",NA,"daughter",0,"unmarried",1,NA,NA,"moderate","community",1,1
1,"eg0188","egsu040",1974,49,"male",0,"groupB",NA,"focal",1,"unmarried",11,NA,"trader","full","community",1,1
1,"eg0189","egsu040",1987,36,"female",0,"groupC",NA,"wife",1,"unmarried",9,NA,"trader","full","community",1,1
1,"eg0190","egsu040",2005,18,"female",0,"groupB",NA,"mother",0,"widowed",9,NA,"trader","full","community",1,1
1,"eg0191","egsu040",1998,25,"male",0,"groupB",NA,"grandchild",0,"unmarried",7,NA,"trader","full","community",1,1
1,"eg0192","egsu040",2015,8,"female",0,"groupB",NA,"father",0,"unmarried",4,NA,NA,"full","community",1,1
1,"eg0193","egsu040",2009,14,"male",0,"groupA",NA,"grandchild",0,"unmarried",0,NA,NA,"moderate","community",1,1
1,"eg0194","egsu041",1973,50,"male",0,"groupB",NA,"focal",1,"married",0,NA,"student","full","community",1,1
1,"eg0195","egsu041",1991,32,"female",0,"groupB",NA,"wife",1,"widowed",7,NA,NA,"full","community",1,1
1,"eg0196","egsu041",2003,20,"male",0,"groupC",NA,"mother",0,"unmarried",7,NA,"farmer","moderate","community",1,1
1,"eg0197","egsu042",1978,45,"male",0,"groupA",NA,"focal",1,"widowed",10,NA,NA,"none","community",1,1
1,"eg0198","egsu042",1984,39,"female",0,"groupA",NA,"wife",1,"married",11,NA,"trader","full","community",1,1
1,"eg0199","egsu042",2003,20,"male",0,"groupB",NA,"son",0,"married",4,NA,"teacher","full","community",1,1
1,"eg0200","egsu042",2013,10,"male",0,"groupA",NA,"grandchild",0,"unmarried",11,NA,NA,"full","community",1,1
1,"eg0201","egsu042",2014,9,"male",0,"groupC",NA,"daughter",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0202","egsu042",2020,3,"male",0,"groupC",NA,"son",0,"unmarried",0,NA,NA,"full","community",1,1
1,"eg0203","egsu043",1982,41,"male",0,"groupA",NA,"focal",1,"widowed",3,NA,"teacher","moderate","community",1,1
1,"eg0204","egsu043",1984,39,"female",0,"groupA",NA,"wife",1,"unmarried",7,NA,NA,"none","community",1,1
1,"eg0205","egsu043",2001,22,"male",0,"groupA",NA,"daughter",0,"widowed",5,NA,"labourer","full","community",1,1
1,"eg0206","egsu043",2011,12,"male",0,"groupA",NA,"mother",0,"unmarried",2,NA,NA,"full","community",1,1
1,"eg0207","egsu044",1981,42,"male",0,"groupC",NA,"focal",1,"married",3,NA,"teacher","moderate","community",1,1
1,"eg0208","egsu044",1981,42,"female",0,"groupB",NA,"wife",1,"unmarried",4,NA,"homemaker","full","community",1,1
1,"eg0209","egsu044",2002,21,"male",0,"groupB",NA,"son",0,"widowed",3,NA,NA,"moderate","community",1,1
1,"eg0210","egsu044",2007,16,"male",0,"groupB",NA,"grandchild",0,"unmarried",9,NA,"trader","full","community",1,1
1,"eg0211","egsu045",1968,55,"male",0,"groupB",NA,"focal",1,"unmarried",9,NA,"teacher","none","community",1,1
1,"eg0212","egsu045",1981,42,"female",0,"groupA",NA,"wife",1,"unmarried",4,NA,"homemaker","moderate","community",1,1
1,"eg0213","egsu045",2000,23,"female",0,"groupC",NA,"father",0,"widowed",12,NA,"student","full","community",1,1
1,"eg0214","egsu045",2004,19,"male",1,"groupB",NA,"son",0,"unmarried",9,NA,"trader","full","community",1,1
1,"eg0215","egsu045",2002,21,"male",0,"groupB",NA,"son",0,"widowed",2,NA,NA,"full","community",1,1
1,"eg0216","egsu046",1973,50,"male",0,"groupA",NA,"focal",1,"unmarried",7,NA,"student","full","community",1,1
1,"eg0217","egsu046",1987,36,"female",0,"groupC",NA,"wife",1,"married",0,NA,"teacher","moderate","community",1,1
1,"eg0218","egsu046",2002,21,"male",0,"groupB",NA,"father",0,"widowed",5,NA,"student","moderate","community",1,1
1,"eg0219","egsu047",1985,38,"male",0,"groupA",NA,"focal",1,"unmarried",11,NA,"trader","none","community",1,1
1,"eg0220","egsu047",1981,42,"female",1,"groupB",NA,"wife",1,"unmarried",2,NA,"homemaker","none","community",1,1
1,"eg0221","egsu047",2003,20,"male",0,"groupA",NA,"grandchild",0,"married",8,NA,"farmer","moderate","community",1,1
1,"eg0222","egsu048",1963,60,"male",1,"groupC",NA,"focal",1,"married",1,NA,"teacher","moderate","community",1,1
1,"eg0223","egsu048",1972,51,"female",0,"groupC",NA,"wife",1,"married",7,NA,"student","moderate","community",1,1
1,"eg0224","egsu048",2011,12,"male",0,"groupC",NA,"daughter",0,"unmarried",8,NA,NA,"full","community",1,1
1,"eg0225","egsu048",1999,24,"male",0,"groupA",NA,"father",0,"married",10,NA,"student","full","community",1,1
1,"eg0226","egsu049",1972,51,"male",0,"groupA",NA,"focal",1,"unmarried",8,NA,"labourer","moderate","community",1,1
1,"eg0227","egsu049",1969,54,"female",1,"groupB",NA,"wife",1,"unmarried",3,NA,"student","moderate","community",1,1
1,"eg0228","egsu049",2006,17,"female",0,"groupA",NA,"father",0,"unmarried",10,NA,"farmer","full","community",1,1
1,"eg0229","egsu049",2017,6,"male",0,"groupB",NA,"mother",0,"unmarried",6,NA,NA,"full","community",1,1
1,"eg0230","egsu049",2002,21,"female",0,"groupC",NA,"mother",0,"unmarried",12,NA,"teacher","full","community",1,1
